comm_id,...1,area,year,comm_name,bundesland,dist_id,dist_name,Sex,in_bnds,in_gmnd,in_bzrk,in_NA,out_bnds,out_gmnd,out_bzrk,out_NA,fpo,period,elect_year,primary,secondary,tertiary,emp,unemp,inact,ruemp,pop_tot,pop_foreign
31230,518,37.440623057250704,2013,Stockerau,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,0.086050837,1,1,,,,782300,40900,541800,0.04968415937803693,15779,786
31230,518,37.440623057250704,2014,Stockerau,Niederoesterreich,312,NA,male,0,0,0,NA,1,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,16127,802
31230,518,37.440623057250704,2015,Stockerau,Niederoesterreich,312,NA,male,9,2,1,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,16221,826
31230,518,37.440623057250704,2016,Stockerau,Niederoesterreich,312,NA,male,4,4,9,NA,4,0,7,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,16447,955
31230,518,37.440623057250704,2017,Stockerau,Niederoesterreich,312,NA,male,0,0,1,NA,6,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,16858,1136
31230,518,37.440623057250704,2018,Stockerau,Niederoesterreich,312,NA,male,2,1,4,NA,3,2,1,NA,0.137949121,2,1,,,,820200,32000,553600,0.03754987092231871,16916,1081
31230,518,37.440623057250704,2019,Stockerau,Niederoesterreich,312,NA,male,3,0,7,NA,2,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,17010,1100
31230,518,37.440623057250704,2020,Stockerau,Niederoesterreich,312,NA,male,3,0,0,NA,4,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,1087
31230,518,37.440623057250704,2021,Stockerau,Niederoesterreich,312,NA,male,5,0,2,NA,11,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,1088
31234,519,50.3572564458493,2012,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,1,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,1587,19
31234,519,50.3572564458493,2013,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,1,0,NA,0.111326234,1,1,,,,782300,40900,541800,0.04968415937803693,1590,25
31234,519,50.3572564458493,2014,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,1591,22
31234,519,50.3572564458493,2015,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,1568,23
31234,519,50.3572564458493,2016,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,1528,20
31234,519,50.3572564458493,2017,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,1530,30
31234,519,50.3572564458493,2018,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,0.129967777,2,1,,,,820200,32000,553600,0.03754987092231871,1534,35
31234,519,50.3572564458493,2019,Niederhollabrunn,Niederoesterreich,312,NA,male,3,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,1540,33
31234,519,50.3572564458493,2020,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,3,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,44
31234,519,50.3572564458493,2021,Niederhollabrunn,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,40
31235,NA,NA,2012,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,0,0,0,NA,1,1,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,-,-
31235,NA,NA,2013,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,1,0,0,NA,0,0,0,NA,NA,NA,NA,,,,782300,40900,541800,0.04968415937803693,-,-
31235,NA,NA,2014,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,0,0,0,NA,1,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,-,-
31235,NA,NA,2015,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,0,0,0,NA,1,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,-,-
31235,NA,NA,2016,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,7,0,0,NA,1,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,-,-
31235,NA,NA,2017,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,2,0,2,NA,3,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,10862,351
31235,NA,NA,2018,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,1,0,0,NA,1,0,2,NA,NA,NA,NA,,,,820200,32000,553600,0.03754987092231871,11155,427
31235,NA,NA,2019,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,1,0,0,NA,1,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,11294,468
31235,NA,NA,2020,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,520
31235,NA,NA,2021,Gerasdorf bei Wien,Niederoesterreich,312,NA,male,3,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,572
31301,520,13.7066659815011,2012,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,684,-
31301,520,13.7066659815011,2013,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.083168317,1,1,,,,782300,40900,541800,0.04968415937803693,676,1
31301,520,13.7066659815011,2014,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,668,1
31301,520,13.7066659815011,2015,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,670,1
31301,520,13.7066659815011,2016,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,660,1
31301,520,13.7066659815011,2017,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,639,1
31301,520,13.7066659815011,2018,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.129589633,2,1,,,,820200,32000,553600,0.03754987092231871,643,1
31301,520,13.7066659815011,2019,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,643,2
31301,520,13.7066659815011,2020,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,1
31301,520,13.7066659815011,2021,Aggsbach,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,1
31302,521,28.7170427319022,2012,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,1060,2
31302,521,28.7170427319022,2013,Albrechtsberg an der Gssssen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.072821847,1,1,,,,782300,40900,541800,0.04968415937803693,NA,2
31302,521,28.7170427319022,2014,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,1064,1
31302,521,28.7170427319022,2015,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,1044,2
31302,521,28.7170427319022,2016,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,1037,2
31302,521,28.7170427319022,2017,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,1037,1
31302,521,28.7170427319022,2018,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.115646259,2,1,,,,820200,32000,553600,0.03754987092231871,1036,2
31302,521,28.7170427319022,2019,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,1022,2
31302,521,28.7170427319022,2020,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,5
31302,521,28.7170427319022,2021,Albrechtsberg an der Grossen Krems,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,1,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,6
31303,522,36.733208347204204,2012,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,1254,7
31303,522,36.733208347204204,2013,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.068777293,1,1,,,,782300,40900,541800,0.04968415937803693,1249,3
31303,522,36.733208347204204,2014,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,1221,3
31303,522,36.733208347204204,2015,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,1230,4
31303,522,36.733208347204204,2016,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,1,0,2,NA,3,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,1216,3
31303,522,36.733208347204204,2017,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,1,0,NA,0,0,4,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,1256,12
31303,522,36.733208347204204,2018,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.080088988,2,1,,,,820200,32000,553600,0.03754987092231871,1253,3
31303,522,36.733208347204204,2019,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,1256,5
31303,522,36.733208347204204,2020,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,5
31303,522,36.733208347204204,2021,Bergern im Dunkelsteinerwald,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,4
31304,523,16.7143831417035,2012,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,867,7
31304,523,16.7143831417035,2013,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.096969697,1,1,,,,782300,40900,541800,0.04968415937803693,872,7
31304,523,16.7143831417035,2014,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,886,8
31304,523,16.7143831417035,2015,Duernstein,Niederoesterreich,313,NA,male,1,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,861,7
31304,523,16.7143831417035,2016,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,3,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,869,15
31304,523,16.7143831417035,2017,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,879,7
31304,523,16.7143831417035,2018,Duernstein,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,0,NA,0.109177215,2,1,,,,820200,32000,553600,0.03754987092231871,864,8
31304,523,16.7143831417035,2019,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,1,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,848,7
31304,523,16.7143831417035,2020,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,8
31304,523,16.7143831417035,2021,Duernstein,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,7
31308,524,28.510916467999202,2012,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,2980,88
31308,524,28.510916467999202,2013,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.074185464,1,1,,,,782300,40900,541800,0.04968415937803693,2966,87
31308,524,28.510916467999202,2014,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,2958,96
31308,524,28.510916467999202,2015,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,3010,103
31308,524,28.510916467999202,2016,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,3019,112
31308,524,28.510916467999202,2017,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,3059,119
31308,524,28.510916467999202,2018,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.139893617,2,1,,,,820200,32000,553600,0.03754987092231871,3061,117
31308,524,28.510916467999202,2019,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,3090,117
31308,524,28.510916467999202,2020,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,124
31308,524,28.510916467999202,2021,Grafenegg,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,131
31309,525,12.3731778006471,2012,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,2909,74
31309,525,12.3731778006471,2013,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.06517094,1,1,,,,782300,40900,541800,0.04968415937803693,2897,65
31309,525,12.3731778006471,2014,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,2975,70
31309,525,12.3731778006471,2015,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,3001,75
31309,525,12.3731778006471,2016,Furth bei Goettweig,Niederoesterreich,313,NA,male,1,0,6,NA,1,0,4,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,2993,88
31309,525,12.3731778006471,2017,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,1,NA,1,0,1,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,2984,86
31309,525,12.3731778006471,2018,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,2,NA,0,0,0,NA,0.1084824,2,1,,,,820200,32000,553600,0.03754987092231871,2956,85
31309,525,12.3731778006471,2019,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,2,NA,0,0,1,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,2959,87
31309,525,12.3731778006471,2020,Furth bei Goettweig,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,84
31309,525,12.3731778006471,2021,Furth bei Goettweig,Niederoesterreich,313,NA,male,2,0,2,NA,3,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,75
31310,526,18.8293845607497,2012,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,2176,88
31310,526,18.8293845607497,2013,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.071526823,1,1,,,,782300,40900,541800,0.04968415937803693,2167,80
31310,526,18.8293845607497,2014,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,2155,80
31310,526,18.8293845607497,2015,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,2154,74
31310,526,18.8293845607497,2016,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,2182,76
31310,526,18.8293845607497,2017,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,2157,75
31310,526,18.8293845607497,2018,Gedersdorf,Niederoesterreich,313,NA,male,0,0,2,NA,0,0,2,NA,0.177068215,2,1,,,,820200,32000,553600,0.03754987092231871,2184,76
31310,526,18.8293845607497,2019,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,2182,80
31310,526,18.8293845607497,2020,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,84
31310,526,18.8293845607497,2021,Gedersdorf,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,87
31311,527,80.7298298386427,2012,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,3686,22
31311,527,80.7298298386427,2013,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.079984083,1,1,,,,782300,40900,541800,0.04968415937803693,3693,23
31311,527,80.7298298386427,2014,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,3685,23
31311,527,80.7298298386427,2015,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,3696,29
31311,527,80.7298298386427,2016,Gfoehl,Niederoesterreich,313,NA,male,1,2,5,NA,0,0,3,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,3716,39
31311,527,80.7298298386427,2017,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,1,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,3749,50
31311,527,80.7298298386427,2018,Gfoehl,Niederoesterreich,313,NA,male,1,0,0,NA,0,0,1,NA,0.167712254,2,1,,,,820200,32000,553600,0.03754987092231871,3783,51
31311,527,80.7298298386427,2019,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,3791,60
31311,527,80.7298298386427,2020,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,63
31311,527,80.7298298386427,2021,Gfoehl,Niederoesterreich,313,NA,male,0,0,0,NA,2,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,59
31315,528,4.78647334999968,2012,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,1990,71
31315,528,4.78647334999968,2013,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,1,0,0,NA,0,0,1,NA,0.063504208,1,1,,,,782300,40900,541800,0.04968415937803693,2003,66
31315,528,4.78647334999968,2014,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,2042,62
31315,528,4.78647334999968,2015,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,1,1,1,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,2026,61
31315,528,4.78647334999968,2016,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,1,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,2016,66
31315,528,4.78647334999968,2017,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,1,0,0,NA,1,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,2000,60
31315,528,4.78647334999968,2018,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,1,NA,0.184640523,2,1,,,,820200,32000,553600,0.03754987092231871,2009,69
31315,528,4.78647334999968,2019,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,1981,55
31315,528,4.78647334999968,2020,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,45
31315,528,4.78647334999968,2021,Hadersdorf-Kammern,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,50
31319,529,44.7879644340969,2012,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,1174,5
31319,529,44.7879644340969,2013,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.047272727,1,1,,,,782300,40900,541800,0.04968415937803693,1193,5
31319,529,44.7879644340969,2014,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,1173,4
31319,529,44.7879644340969,2015,Jaidhof,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,1174,3
31319,529,44.7879644340969,2016,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,1202,13
31319,529,44.7879644340969,2017,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,1216,10
31319,529,44.7879644340969,2018,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.106299213,2,1,,,,820200,32000,553600,0.03754987092231871,1225,12
31319,529,44.7879644340969,2019,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,1227,13
31319,529,44.7879644340969,2020,Jaidhof,Niederoesterreich,313,NA,male,1,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,11
31319,529,44.7879644340969,2021,Jaidhof,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,1,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,12
31321,530,26.8727993941056,2012,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,780,14
31321,530,26.8727993941056,2013,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.089430894,1,1,,,,782300,40900,541800,0.04968415937803693,769,15
31321,530,26.8727993941056,2014,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,772,16
31321,530,26.8727993941056,2015,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,0,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,762,13
31321,530,26.8727993941056,2016,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,2,1,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,773,18
31321,530,26.8727993941056,2017,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,753,13
31321,530,26.8727993941056,2018,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,0.181657848,2,1,,,,820200,32000,553600,0.03754987092231871,759,13
31321,530,26.8727993941056,2019,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,823000,34300,555700,0.040009331622535865,756,13
31321,530,26.8727993941056,2020,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,822800,35800,562400,0.04169578383414861,NA,14
31321,530,26.8727993941056,2021,Krumau am Kamp,Niederoesterreich,313,NA,male,0,0,0,NA,0,0,0,NA,NA,NA,NA,,,,820000,43700,564300,0.05059627185365289,NA,12
31322,531,66.93915761644651,2012,Langenlois,Niederoesterreich,313,NA,male,2,0,1,NA,0,0,0,NA,NA,NA,NA,,,,784600,37600,537200,0.045730965701775726,7422,150
31322,531,66.93915761644651,2013,Langenlois,Niederoesterreich,313,NA,male,2,0,0,NA,2,0,1,NA,0.095218208,1,1,,,,782300,40900,541800,0.04968415937803693,7518,156
31322,531,66.93915761644651,2014,Langenlois,Niederoesterreich,313,NA,male,1,0,0,NA,0,0,2,NA,NA,NA,NA,,,,790500,42500,540200,0.05102040816326531,7532,144
31322,531,66.93915761644651,2015,Langenlois,Niederoesterreich,313,NA,male,0,0,3,NA,0,0,1,NA,NA,NA,NA,,,,798600,44000,541200,0.05221932114882506,7610,148
31322,531,66.93915761644651,2016,Langenlois,Niederoesterreich,313,NA,male,4,0,1,NA,0,0,2,NA,NA,NA,NA,,,,804400,44000,548600,0.05186232909005186,7660,216
31322,531,66.93915761644651,2017,Langenlois,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,2,NA,NA,NA,NA,,,,820800,41400,538500,0.04801670146137787,7696,215
31322,531,66.93915761644651,2018,Langenlois,Niederoesterreich,313,NA,male,0,0,1,NA,0,0,2,NA,0.174136009,2,1,,,,820200,32000,553600,0.03754987092231871,7609,196
