nuts3;year;pop_tot
ITF14;2020;378840
ITF14;2021;375215
ITF14;2022;373717
ITF2;2014;314725
ITF2;2015;313348
ITF2;2016;312027
ITF2;2017;310449
ITF2;2018;308493
ITF2;2019;303790
ITF2;2020;300516
ITF2;2021;294294
ITF2;2022;292150
ITF21;2014;87243
ITF21;2015;86828
ITF21;2016;86405
ITF21;2017;85805
ITF21;2018;85237
ITF21;2019;84027
ITF21;2020;83154
ITF21;2021;81415
ITF21;2022;80564
ITF22;2014;227482
ITF22;2015;226520
ITF22;2016;225622
ITF22;2017;224644
ITF22;2018;223256
ITF22;2019;219763
ITF22;2020;217362
ITF22;2021;212879
ITF22;2022;211586
ITF3;2014;5869965
ITF3;2015;5861529
ITF3;2016;5850850
ITF3;2017;5839084
ITF3;2018;5826860
ITF3;2019;5740291
ITF3;2020;5712143
ITF3;2021;5624260
ITF3;2022;5624420
ITF31;2014;923113
ITF31;2015;924614
ITF31;2016;924414
ITF31;2017;924166
ITF31;2018;923445
ITF31;2019;915549
ITF31;2020;913666
ITF31;2021;901903
ITF31;2022;905045
ITF32;2014;283763
ITF32;2015;282321
ITF32;2016;280707
ITF32;2017;279675
ITF32;2018;279127
ITF32;2019;275384
ITF32;2020;272318
ITF32;2021;266716
ITF32;2022;265055
ITF33;2014;3127390
ITF33;2015;3118149
ITF33;2016;3113898
ITF33;2017;3107006
ITF33;2018;3101002
ITF33;2019;3048194
ITF33;2020;3034410
ITF33;2021;2986745
ITF33;2022;2988376
ITF34;2014;430214
ITF34;2015;427936
ITF34;2016;425325
ITF34;2017;423506
ITF34;2018;421523
ITF34;2019;414109
ITF34;2020;410369
ITF34;2021;402929
ITF34;2022;401451
ITF35;2014;1105485
ITF35;2015;1108509
ITF35;2016;1106506
ITF35;2017;1104731
ITF35;2018;1101763
ITF35;2019;1087055
ITF35;2020;1081380
ITF35;2021;1065967
ITF35;2022;1064493
ITF4;2014;4090266
ITF4;2015;4090105
ITF4;2016;4077166
ITF4;2017;4063888
ITF4;2018;4048242
ITF4;2019;3975528
ITF4;2020;3953305
ITF4;2021;3933777
ITF4;2022;3922941
ITF43;2014;590281
ITF43;2015;588367
ITF43;2016;586061
ITF43;2017;583479
ITF43;2018;580319
ITF43;2019;568258
ITF43;2020;563995
ITF43;2021;561958
ITF43;2022;559892
ITF44;2014;401652
ITF44;2015;400721
ITF44;2016;398661
ITF44;2017;397083
ITF44;2018;394977
ITF44;2019;387817
ITF44;2020;385235
ITF44;2021;381946
ITF44;2022;381273
ITF45;2014;807256
ITF45;2015;806412
ITF45;2016;804239
ITF45;2017;802082
ITF45;2018;798891
ITF45;2019;786408
ITF45;2020;782165
ITF45;2021;776230
ITF45;2022;775348
ITF46;2014;635344
ITF46;2015;633839
ITF46;2016;630851
ITF46;2017;628556
ITF46;2018;625311
ITF46;2019;611518
ITF46;2020;606904
ITF46;2021;602394
ITF46;2022;599028
ITF47;2014;1261964
ITF47;2015;1266379
ITF47;2016;1263820
ITF47;2017;1260142
ITF47;2018;1257520
ITF47;2019;1234997
ITF47;2020;1230205
ITF47;2021;1230158
ITF47;2022;1226784
ITF48;2014;393769
ITF48;2015;394387
ITF48;2016;393534
ITF48;2017;392546
ITF48;2018;391224
ITF48;2019;386530
ITF48;2020;384801
ITF48;2021;381091
ITF48;2022;380616
ITF5;2014;578391
ITF5;2015;576619
ITF5;2016;573694
ITF5;2017;570365
ITF5;2018;567118
ITF5;2019;558587
ITF5;2020;553254
ITF5;2021;545130
ITF5;2022;541168
ITF51;2014;377258
ITF51;2015;375314
ITF51;2016;373097
ITF51;2017;370680
ITF51;2018;368251
ITF51;2019;362452
ITF51;2020;358401
ITF51;2021;352490
ITF51;2022;349616
ITF52;2014;201133
ITF52;2015;201305
ITF52;2016;200597
ITF52;2017;199685
ITF52;2018;198867
ITF52;2019;196135
ITF52;2020;194853
ITF52;2021;192640
ITF52;2022;191552
ITF6;2014;1980533
ITF6;2015;1976631
ITF6;2016;1970521
ITF6;2017;1965128
ITF6;2018;1956687
ITF6;2019;1912021
ITF6;2020;1894110
ITF6;2021;1860601
ITF6;2022;1855454
ITF61;2014;719345
ITF61;2015;717535
ITF61;2016;714400
ITF61;2017;711739
ITF61;2018;708702
ITF61;2019;695605
ITF61;2020;690503
ITF61;2021;676119
ITF61;2022;674543
ITF62;2014;174068
ITF62;2015;174328
ITF62;2016;174712
ITF62;2017;175566
ITF62;2018;175061
ITF62;2019;171486
ITF62;2020;168581
ITF62;2021;164059
ITF62;2022;163553
ITF63;2014;363979
ITF63;2015;363707
ITF63;2016;363057
ITF63;2017;362343
ITF63;2018;360823
ITF63;2019;352065
ITF63;2020;349344
ITF63;2021;344439
ITF63;2022;343673
ITF64;2014;163382
ITF64;2015;163068
ITF64;2016;162516
ITF64;2017;161619
ITF64;2018;160889
ITF64;2019;156378
ITF64;2020;154715
ITF64;2021;152193
ITF64;2022;151558
ITF65;2014;559759
ITF65;2015;557993
ITF65;2016;555836
ITF65;2017;553861
ITF65;2018;551212
ITF65;2019;536487
ITF65;2020;530967
ITF65;2021;523791
ITF65;2022;522127
ITG;2014;6758796
ITG;2015;6755366
ITG;2016;6732399
ITG;2017;6709776
ITG;2018;6675165
ITG;2019;6530805
ITG;2020;6486911
ITG;2021;6423749
ITG;2022;6420742
ITG1;2014;5094937
ITG1;2015;5092080
ITG1;2016;5074261
ITG1;2017;5056641
ITG1;2018;5026989
ITG1;2019;4908548
ITG1;2020;4875290
ITG1;2021;4833705
ITG1;2022;4833329
ITG11;2014;436150
ITG11;2015;436296
ITG11;2016;435765
ITG11;2017;434476
ITG11;2018;432398
ITG11;2019;424039
ITG11;2020;421256
ITG11;2021;418277
ITG11;2022;417220
ITG12;2014;1275598
ITG12;2015;1276525
ITG12;2016;1271406
ITG12;2017;1268217
ITG12;2018;1260193
ITG12;2019;1231602
ITG12;2020;1222988
ITG12;2021;1208819
ITG12;2022;1208991
ITG13;2014;648371
ITG13;2015;645296
ITG13;2016;640675
ITG13;2017;636653
ITG13;2018;631297
ITG13;2019;618713
ITG13;2020;613887
ITG13;2021;603980
ITG13;2022;603229
ITG14;2014;448831
ITG14;2015;447738
ITG14;2016;445129
ITG14;2017;442049
ITG14;2018;438276
ITG14;2019;428003
ITG14;2020;423488
ITG14;2021;416181
ITG14;2022;415887
ITG15;2014;274731
ITG15;2015;274024
ITG15;2016;271758
ITG15;2017;269710
ITG15;2018;266427
ITG15;2019;259586
ITG15;2020;255931
ITG15;2021;253688
ITG15;2022;251715
ITG16;2014;172456
ITG16;2015;171190
ITG16;2016;169782
ITG16;2017;168052
ITG16;2018;166259
ITG16;2019;162371
ITG16;2020;160161
ITG16;2021;157690
ITG16;2022;156730
ITG17;2014;1115704
ITG17;2015;1116917
ITG17;2016;1115535
ITG17;2017;1113303
ITG17;2018;1109888
ITG17;2019;1077270
ITG17;2020;1072634
ITG17;2021;1074089
ITG17;2022;1077515
ITG18;2014;318249
ITG18;2015;318983
ITG18;2016;320226
ITG18;2017;321359
ITG18;2018;321370
ITG18;2019;315564
ITG18;2020;315601
ITG18;2021;314910
ITG18;2022;316142
ITG19;2014;404847
ITG19;2015;405111
ITG19;2016;403985
ITG19;2017;402822
ITG19;2018;400881
ITG19;2019;391400
ITG19;2020;389344
ITG19;2021;386071
ITG19;2022;385900
ITG2;2014;1663859
ITG2;2015;1663286
ITG2;2016;1658138
ITG2;2017;1653135
ITG2;2018;1648176
ITG2;2019;1622257
ITG2;2020;1611621
ITG2;2021;1590044
ITG2;2022;1587413
ITG25;2014;335097
ITG25;2015;334715
ITG25;2016;334103
ITG25;2017;333116
ITG25;2018;331450
ITG25;2019;327537
ITG25;2020;325288
ITG26;2014;158980
ITG26;2015;158413
ITG26;2016;157078
ITG26;2017;156096
ITG26;2018;154873
ITG26;2019;152466
ITG26;2020;150913
ITG27;2014;560827
ITG27;2015;561925
ITG27;2016;561289
ITG27;2017;560373
ITG27;2018;560453
ITG27;2019;551287
ITG27;2020;548917
ITG28;2014;163511
ITG28;2015;162643
ITG28;2016;161600
ITG28;2017;160746
ITG28;2018;160031
ITG28;2019;157430
ITG28;2020;155764
ITG29;2014;158518
ITG29;2015;159950
ITG29;2016;160368
ITG29;2017;160672
ITG29;2018;161192
ITG29;2019;159152
ITG29;2020;159119
ITG2A;2014;57699
ITG2A;2015;57642
ITG2A;2016;57318
ITG2A;2017;57185
ITG2A;2018;56938
ITG2A;2019;55897
ITG2A;2020;55535
ITG2B;2014;100676
ITG2B;2015;100141
ITG2B;2016;99320
ITG2B;2017;98623
ITG2B;2018;97809
ITG2B;2019;95929
ITG2B;2020;94988
ITG2C;2014;128551
ITG2C;2015;127857
ITG2C;2016;127062
ITG2C;2017;126324
ITG2C;2018;125430
ITG2C;2019;122559
ITG2C;2020;121097
ITG2D;2021;476357
ITG2D;2022;476516
ITG2E;2021;201517
ITG2E;2022;200376
ITG2F;2021;421488
ITG2F;2022;421688
ITG2G;2021;152418
ITG2G;2022;151655
ITG2H;2021;338264
ITG2H;2022;337178
ITH;2014;11654486
ITH;2015;11661160
ITH;2016;11643601
ITH;2017;11637102
ITH;2018;11640852
ITH;2019;11628491
ITH;2020;11627537
ITH;2021;11587355
ITH;2022;11541332
ITH1;2014;515714
ITH1;2015;518518
ITH1;2016;520891
ITH1;2017;524256
ITH1;2018;527750
ITH1;2019;530313
ITH1;2020;532644
ITH1;2021;534912
ITH1;2022;532616
ITH10;2014;515714
ITH10;2015;518518
ITH10;2016;520891
ITH10;2017;524256
ITH10;2018;527750
ITH10;2019;530313
ITH10;2020;532644
ITH10;2021;534912
ITH10;2022;532616
ITH2;2014;536237
ITH2;2015;537416
ITH2;2016;538223
ITH2;2017;538604
ITH2;2018;539898
ITH2;2019;543721
ITH2;2020;545425
ITH2;2021;542166
ITH2;2022;540958
ITH20;2014;536237
ITH20;2015;537416
ITH20;2016;538223
ITH20;2017;538604
ITH20;2018;539898
ITH20;2019;543721
ITH20;2020;545425
ITH20;2021;542166
ITH20;2022;540958
ITH3;2014;4926818
ITH3;2015;4927596
ITH3;2016;4915123
ITH3;2017;4907529
ITH3;2018;4905037
ITH3;2019;4884590
ITH3;2020;4879133
ITH3;2021;4869830
ITH3;2022;4847745
ITH31;2014;921717
ITH31;2015;923664
ITH31;2016;922383
ITH31;2017;921557
ITH31;2018;922821
ITH31;2019;922857
ITH31;2020;924742
ITH31;2021;927810
ITH31;2022;924024
ITH32;2014;869813
ITH32;2015;869718
ITH32;2016;867314
ITH32;2017;865082
ITH32;2018;863204
ITH32;2019;856939
ITH32;2020;855297
ITH32;2021;854962
ITH32;2022;852139
ITH33;2014;209430
ITH33;2015;207894
ITH33;2016;206856
ITH33;2017;205781
ITH33;2018;204900
ITH33;2019;202269
ITH33;2020;201309
ITH33;2021;199704
ITH33;2022;198676
ITH34;2014;887722
ITH34;2015;887293
ITH34;2016;885447
ITH34;2017;885972
ITH34;2018;887420
ITH34;2019;884173
ITH34;2020;883522
ITH34;2021;880417
ITH34;2022;877890
ITH35;2014;857841
ITH35;2015;858198
ITH35;2016;855696
ITH35;2017;854275
ITH35;2018;853552
ITH35;2019;851057
ITH35;2020;848829
ITH35;2021;843545
ITH35;2022;836916
ITH36;2014;936233
ITH36;2015;938296
ITH36;2016;936887
ITH36;2017;936274
ITH36;2018;936740
ITH36;2019;933867
ITH36;2020;933700
ITH36;2021;932629
ITH36;2022;929198
ITH37;2014;244062
ITH37;2015;242533
ITH37;2016;240540
ITH37;2017;238588
ITH37;2018;236400
ITH37;2019;233428
ITH37;2020;231734
ITH37;2021;230763
ITH37;2022;228902
ITH4;2014;1229363
ITH4;2015;1227122
ITH4;2016;1221218
ITH4;2017;1217872
ITH4;2018;1215538
ITH4;2019;1210414
ITH4;2020;1206216
ITH4;2021;1201510
ITH4;2022;1194647
ITH41;2014;314644
ITH41;2015;313972
ITH41;2016;312794
ITH41;2017;312051
ITH41;2018;312080
ITH41;2019;310636
ITH41;2020;310502
ITH41;2021;310634
ITH41;2022;309473
ITH42;2014;537943
ITH42;2015;536180
ITH42;2016;533282
ITH42;2017;531466
ITH42;2018;529381
ITH42;2019;529230
ITH42;2020;526474
ITH42;2021;521117
ITH42;2022;518442
ITH43;2014;141076
ITH43;2015;140897
ITH43;2016;140268
ITH43;2017;139673
ITH43;2018;139439
ITH43;2019;138143
ITH43;2020;137795
ITH43;2021;139070
ITH43;2022;137899
ITH44;2014;235700
ITH44;2015;236073
ITH44;2016;234874
ITH44;2017;234682
ITH44;2018;234638
ITH44;2019;232405
ITH44;2020;231445
ITH44;2021;230689
ITH44;2022;228833
ITH5;2014;4446354
ITH5;2015;4450508
ITH5;2016;4448146
ITH5;2017;4448841
ITH5;2018;4452629
ITH5;2019;4459453
ITH5;2020;4464119
ITH5;2021;4438937
ITH5;2022;4425366
ITH51;2014;288483
ITH51;2015;288013
ITH51;2016;286997
ITH51;2017;286758
ITH51;2018;286781
ITH51;2019;286265
ITH51;2020;286433
ITH51;2021;283742
ITH51;2022;283435
ITH52;2014;443176
ITH52;2015;445394
ITH52;2016;447779
ITH52;2017;448899
ITH52;2018;450256
ITH52;2019;452505
ITH52;2020;454873
ITH52;2021;449628
ITH52;2022;448916
ITH53;2014;534258
ITH53;2015;533248
ITH53;2016;532872
ITH53;2017;532483
ITH53;2018;532575
ITH53;2019;529932
ITH53;2020;529609
ITH53;2021;527140
ITH53;2022;525586
ITH54;2014;700918
ITH54;2015;702364
ITH54;2016;701642
ITH54;2017;700862
ITH54;2018;701896
ITH54;2019;706757
ITH54;2020;707119
ITH54;2021;703696
ITH54;2022;701751
ITH55;2014;1001170
ITH55;2015;1004323
ITH55;2016;1005831
ITH55;2017;1009210
ITH55;2018;1011291
ITH55;2019;1017551
ITH55;2020;1021501
ITH55;2021;1015608
ITH55;2022;1010812
ITH56;2014;355101
ITH56;2015;354073
ITH56;2016;351436
ITH56;2017;348362
ITH56;2018;346975
ITH56;2019;345538
ITH56;2020;344510
ITH56;2021;342061
ITH56;2022;339573
ITH57;2014;392358
ITH57;2015;391997
ITH57;2016;391525
ITH57;2017;391414
ITH57;2018;391345
ITH57;2019;388913
ITH57;2020;387970
ITH57;2021;386643
ITH57;2022;385631
ITH58;2014;396636
ITH58;2015;395897
ITH58;2016;394601
ITH58;2017;394067
ITH58;2018;394185
ITH58;2019;395438
ITH58;2020;395306
ITH58;2021;392642
ITH58;2022;391293
ITH59;2014;334254
ITH59;2015;335199
ITH59;2016;335463
ITH59;2017;336786
ITH59;2018;337325
ITH59;2019;336554
ITH59;2020;336798
ITH59;2021;337777
ITH59;2022;338369
ITI;2014;12070842
ITI;2015;12090637
ITI;2016;12067803
ITI;2017;12067524
ITI;2018;12050054
ITI;2019;11868484
ITI;2020;11831092
ITI;2021;11786952
ITI;2022;11724035
ITI1;2014;3750511
ITI1;2015;3752654
ITI1;2016;3744398
ITI1;2017;3742437
ITI1;2018;3736968
ITI1;2019;3701343
ITI1;2020;3692555
ITI1;2021;3692865
ITI1;2022;3663191
ITI11;2014;200325
ITI11;2015;199406
ITI11;2016;197722
ITI11;2017;196580
ITI11;2018;195849
ITI11;2019;192835
ITI11;2020;191685
ITI11;2021;189836
ITI11;2022;188483
ITI12;2014;394600
ITI12;2015;393478
ITI12;2016;391228
ITI12;2017;390042
ITI12;2018;389295
ITI12;2019;383477
ITI12;2020;382543
ITI12;2021;383957
ITI12;2022;382464
ITI13;2014;291788
ITI13;2015;292509
ITI13;2016;291963
ITI13;2017;291839
ITI13;2018;291892
ITI13;2019;291413
ITI13;2020;291697
ITI13;2021;290245
ITI13;2022;289414
ITI14;2014;1007252
ITI14;2015;1012180
ITI14;2016;1013348
ITI14;2017;1014423
ITI14;2018;1013260
ITI14;2019;998976
ITI14;2020;995517
ITI14;2021;998431
ITI14;2022;987260
ITI15;2014;253245
ITI15;2015;252987
ITI15;2016;253123
ITI15;2017;254608
ITI15;2018;256071
ITI15;2019;256534
ITI15;2020;257073
ITI15;2021;265269
ITI15;2022;258123
ITI16;2014;340471
ITI16;2015;339070
ITI16;2016;337951
ITI16;2017;337334
ITI16;2018;336215
ITI16;2019;332887
ITI16;2020;331877
ITI16;2021;328996
ITI16;2022;327262
ITI17;2014;420254
ITI17;2015;421816
ITI17;2016;420913
ITI17;2017;421851
ITI17;2018;420752
ITI17;2019;418300
ITI17;2020;418122
ITI17;2021;417983
ITI17;2022;417041
ITI18;2014;346661
ITI18;2015;346442
ITI18;2016;345110
ITI18;2017;344374
ITI18;2018;343449
ITI18;2019;340349
ITI18;2020;339172
ITI18;2021;336501
ITI18;2022;334926
ITI19;2014;270817
ITI19;2015;270285
ITI19;2016;269388
ITI19;2017;268341
ITI19;2018;268010
ITI19;2019;266033
ITI19;2020;265179
ITI19;2021;263801
ITI19;2022;261209
ITI1A;2014;225098
ITI1A;2015;224481
ITI1A;2016;223652
ITI1A;2017;223045
ITI1A;2018;222175
ITI1A;2019;220539
ITI1A;2020;219690
ITI1A;2021;217846
ITI1A;2022;217009
ITI2;2014;896742
ITI2;2015;894762
ITI2;2016;891181
ITI2;2017;888908
ITI2;2018;884640
ITI2;2019;873744
ITI2;2020;870165
ITI2;2021;865452
ITI2;2022;858812
ITI21;2014;665217
ITI21;2015;664155
ITI21;2016;662110
ITI21;2017;660690
ITI21;2018;657786
ITI21;2019;648829
ITI21;2020;646710
ITI21;2021;645506
ITI21;2022;640482
ITI22;2014;231525
ITI22;2015;230607
ITI22;2016;229071
ITI22;2017;228218
ITI22;2018;226854
ITI22;2019;224915
ITI22;2020;223455
ITI22;2021;219946
ITI22;2022;218330
ITI3;2014;1553138
ITI3;2015;1550796
ITI3;2016;1543752
ITI3;2017;1538055
ITI3;2018;1531753
ITI3;2019;1520321
ITI3;2020;1512672
ITI3;2021;1498236
ITI3;2022;1487150
ITI31;2014;364385
ITI31;2015;363353
ITI31;2016;361561
ITI31;2017;360711
ITI31;2018;360125
ITI31;2019;358143
ITI31;2020;356497
ITI31;2021;353272
ITI31;2022;349818
ITI32;2014;479275
ITI32;2015;477892
ITI32;2016;476192
ITI32;2017;474124
ITI32;2018;472603
ITI32;2019;469166
ITI32;2020;467451
ITI32;2021;464419
ITI32;2022;461687
ITI33;2014;321314
ITI33;2015;321905
ITI33;2016;320308
ITI33;2017;318921
ITI33;2018;316310
ITI33;2019;313022
ITI33;2020;310815
ITI33;2021;307410
ITI33;2022;304986
ITI34;2014;211756
ITI34;2015;211266
ITI34;2016;210066
ITI34;2017;209450
ITI34;2018;208377
ITI34;2019;207309
ITI34;2020;206172
ITI34;2021;203425
ITI34;2022;202365
ITI35;2014;176408
ITI35;2015;176380
ITI35;2016;175625
ITI35;2017;174849
ITI35;2018;174338
ITI35;2019;172681
ITI35;2020;171737
ITI35;2021;169710
ITI35;2022;168294
ITI4;2014;5870451
ITI4;2015;5892425
ITI4;2016;5888472
ITI4;2017;5898124
ITI4;2018;5896693
ITI4;2019;5773076
ITI4;2020;5755700
ITI4;2021;5730399
ITI4;2022;5714882
ITI41;2014;322195
ITI41;2015;321955
ITI41;2016;320279
ITI41;2017;319008
ITI41;2018;318205
ITI41;2019;311761
ITI41;2020;309795
ITI41;2021;308830
ITI41;2022;308737
ITI42;2014;159670
ITI42;2015;158981
ITI42;2016;158467
ITI42;2017;157420
ITI42;2018;156554
ITI42;2019;153534
ITI42;2020;152497
ITI42;2021;151335
ITI42;2022;151143
ITI43;2014;4321244
ITI43;2015;4342046
ITI43;2016;4340474
ITI43;2017;4353738
ITI43;2018;4355725
ITI43;2019;4263542
ITI43;2020;4253314
ITI43;2021;4231451
ITI43;2022;4216874
ITI44;2014;569664
ITI44;2015;572472
ITI44;2016;574226
ITI44;2017;574891
ITI44;2018;575577
ITI44;2019;563271
ITI44;2020;562592
ITI44;2021;566224
ITI44;2022;567439
ITI45;2014;497678
ITI45;2015;496971
ITI45;2016;495026
ITI45;2017;493067
ITI45;2018;490632
ITI45;2019;480968
ITI45;2020;477502
ITI45;2021;472559
ITI45;2022;470689
LI;2014;37129
LI;2015;37366
LI;2016;37622
LI;2017;37810
LI;2018;38114
LI;2019;38378
LI;2020;38747
LI;2021;39055
LI;2022;39308
LI0;2014;37129
LI0;2015;37366
LI0;2016;37622
LI0;2017;37810
LI0;2018;38114
LI0;2019;38378
LI0;2020;38747
LI0;2021;39055
LI0;2022;39308
LI00;2014;37129
LI00;2015;37366
LI00;2016;37622
LI00;2017;37810
LI00;2018;38114
LI00;2019;38378
LI00;2020;38747
LI00;2021;39055
LI00;2022;39308
LI000;2014;37129
LI000;2015;37366
LI000;2016;37622
LI000;2017;37810
LI000;2018;38114
LI000;2019;38378
LI000;2020;38747
LI000;2021;39055
LI000;2022;39308
LT;2014;2943472
LT;2015;2921262
LT;2016;2888558
LT;2017;2847904
LT;2018;2808901
LT;2019;2794184
LT;2020;2794090
LT;2021;2795680
LT;2022;2805998
LT0;2014;2943472
LT0;2015;2921262
LT0;2016;2888558
LT0;2017;2847904
LT0;2018;2808901
LT0;2019;2794184
LT0;2020;2794090
LT0;2021;2795680
LT0;2022;2805998
LT01;2014;806106
LT01;2015;807523
LT01;2016;805380
LT01;2017;805173
LT01;2018;805367
LT01;2019;810538
LT01;2020;820511
LT01;2021;829983
LT01;2022;817950
LT011;2014;806106
LT011;2015;807523
LT011;2016;805380
LT011;2017;805173
LT011;2018;805367
LT011;2019;810538
LT011;2020;820511
LT011;2021;829983
LT011;2022;817950
LT02;2014;2137366
LT02;2015;2113739
LT02;2016;2083178
LT02;2017;2042731
LT02;2018;2003534
LT02;2019;1983646
LT02;2020;1973579
LT02;2021;1965697
LT02;2022;1988048
LT021;2014;149851
LT021;2015;147809
LT021;2016;145109
LT021;2017;141616
LT021;2018;138095
LT021;2019;135906
LT021;2020;134070
LT021;2021;132422
LT021;2022;135703
LT022;2014;587238
LT022;2015;583047
LT022;2016;577358
LT022;2017;569875
LT022;2018;563112
LT022;2019;561430
LT022;2020;562841
LT022;2021;565628
LT022;2022;569566
LT023;2014;329013
LT023;2015;327300
LT023;2016;324618
LT023;2017;320507
LT023;2018;317252
LT023;2019;317722
LT023;2020;319958
LT023;2021;321849
LT023;2022;324263
LT024;2014;154084
LT024;2015;151793
LT024;2016;149077
LT024;2017;145360
LT024;2018;141287
LT024;2019;138678
LT024;2020;136671
LT024;2021;134873
LT024;2022;136429
LT025;2014;238748
LT025;2015;235394
LT025;2016;231001
LT025;2017;225033
LT025;2018;218726
LT025;2019;214617
LT025;2020;211189
LT025;2021;208016
LT025;2022;212714
LT026;2014;285763
LT026;2015;281632
LT026;2016;276329
LT026;2017;270482
LT026;2018;265467
LT026;2019;262487
LT026;2020;261452
LT026;2021;259936
LT026;2022;261145
LT027;2014;104623
LT027;2015;103083
LT027;2016;101200
LT027;2017;98608
LT027;2018;95817
LT027;2019;93695
LT027;2020;91822
LT027;2021;90129
LT027;2022;90893
LT028;2014;145482
LT028;2015;143511
LT028;2016;141293
LT028;2017;137769
LT028;2018;134139
LT028;2019;132082
LT028;2020;130613
LT028;2021;129361
LT028;2022;131691
LT029;2014;142564
LT029;2015;140170
LT029;2016;137193
LT029;2017;133481
LT029;2018;129639
LT029;2019;127029
LT029;2020;124963
LT029;2021;123483
LT029;2022;125644
LU;2014;549680
LU;2015;562958
LU;2016;576249
LU;2017;590667
LU;2018;602005
LU;2019;613894
LU;2020;626108
LU;2021;634730
LU;2022;645397
LU0;2014;549680
LU0;2015;562958
LU0;2016;576249
LU0;2017;590667
LU0;2018;602005
LU0;2019;613894
LU0;2020;626108
LU0;2021;634730
LU0;2022;645397
LU00;2014;549680
LU00;2015;562958
LU00;2016;576249
LU00;2017;590667
LU00;2018;602005
LU00;2019;613894
LU00;2020;626108
LU00;2021;634730
LU00;2022;645397
LU000;2014;549680
LU000;2015;562958
LU000;2016;576249
LU000;2017;590667
LU000;2018;602005
LU000;2019;613894
LU000;2020;626108
LU000;2021;634730
LU000;2022;645397
