edu_level;age;nuts3;year;prop;;
Uni_edu;Y25-64;TRC;2018;12.5;;
Uni_edu;Y25-64;TRC;2019;13.2;;
Uni_edu;Y25-64;TRC;2020;14.6;;
Uni_edu;Y25-64;TRC1;2006;5.1;;
Uni_edu;Y25-64;TRC1;2007;3.7;;
Uni_edu;Y25-64;TRC1;2008;3.9;;
Uni_edu;Y25-64;TRC1;2009;4.8;;
Uni_edu;Y25-64;TRC1;2010;7.0;;
Uni_edu;Y25-64;TRC1;2011;7.0;;
Uni_edu;Y25-64;TRC1;2012;7.8;;
Uni_edu;Y25-64;TRC1;2013;11.0;;
Uni_edu;Y25-64;TRC1;2014;11.1;;
Uni_edu;Y25-64;TRC1;2015;13.3;;
Uni_edu;Y25-64;TRC1;2016;14.4;;
Uni_edu;Y25-64;TRC1;2017;13.3;;
Uni_edu;Y25-64;TRC1;2018;13.4;;
Uni_edu;Y25-64;TRC1;2019;14.5;;
Uni_edu;Y25-64;TRC1;2020;16.9;;
Uni_edu;Y25-64;TRC2;2006;4.6;;
Uni_edu;Y25-64;TRC2;2007;5.1;;
Uni_edu;Y25-64;TRC2;2008;3.6;;
Uni_edu;Y25-64;TRC2;2009;5.3;;
Uni_edu;Y25-64;TRC2;2010;7.8;;
Uni_edu;Y25-64;TRC2;2011;7.7;;
Uni_edu;Y25-64;TRC2;2012;6.3;;
Uni_edu;Y25-64;TRC2;2013;6.9;;
Uni_edu;Y25-64;TRC2;2014;7.6;;
Uni_edu;Y25-64;TRC2;2015;8.1;;
Uni_edu;Y25-64;TRC2;2016;9.8;;
Uni_edu;Y25-64;TRC2;2017;12.0;;
Uni_edu;Y25-64;TRC2;2018;11.4;;
Uni_edu;Y25-64;TRC2;2019;12.0;;
Uni_edu;Y25-64;TRC2;2020;12.5;;
Uni_edu;Y25-64;TRC3;2006;6.3;;
Uni_edu;Y25-64;TRC3;2007;4.2;;
Uni_edu;Y25-64;TRC3;2008;3.2;;
Uni_edu;Y25-64;TRC3;2009;4.5;;
Uni_edu;Y25-64;TRC3;2010;6.7;;
Uni_edu;Y25-64;TRC3;2011;8.5;;
Uni_edu;Y25-64;TRC3;2012;8.9;;
Uni_edu;Y25-64;TRC3;2013;7.8;;
Uni_edu;Y25-64;TRC3;2014;7.0;;
Uni_edu;Y25-64;TRC3;2015;9.4;;
Uni_edu;Y25-64;TRC3;2016;11.3;;
Uni_edu;Y25-64;TRC3;2017;11.5;;
Uni_edu;Y25-64;TRC3;2018;12.9;;
Uni_edu;Y25-64;TRC3;2019;13.4;;
Uni_edu;Y25-64;TRC3;2020;14.6;;
Uni_edu;Y25-64;UK;2000;28.5;;
Uni_edu;Y25-64;UK;2001;28.7;;
Uni_edu;Y25-64;UK;2002;29.8;;
Uni_edu;Y25-64;UK;2003;28.3;;
Uni_edu;Y25-64;UK;2004;29.4;;
Uni_edu;Y25-64;UK;2005;29.8;;
Uni_edu;Y25-64;UK;2006;30.8;;
Uni_edu;Y25-64;UK;2007;32.0;;
Uni_edu;Y25-64;UK;2008;32.0;;
Uni_edu;Y25-64;UK;2009;33.4;;
Uni_edu;Y25-64;UK;2010;35.1;;
Uni_edu;Y25-64;UK;2011;36.9;;
Uni_edu;Y25-64;UK;2012;38.6;;
Uni_edu;Y25-64;UK;2013;39.6;;
Uni_edu;Y25-64;UK;2014;40.6;;
Uni_edu;Y25-64;UK;2015;41.6;;
Uni_edu;Y25-64;UK;2016;42.3;;
Uni_edu;Y25-64;UK;2017;42.7;;
Uni_edu;Y25-64;UK;2018;43.2;;
Uni_edu;Y25-64;UK;2019;44.7;;
Uni_edu;Y25-64;UKC;2000;20.8;;
Uni_edu;Y25-64;UKC;2001;22.4;;
Uni_edu;Y25-64;UKC;2002;23.3;;
Uni_edu;Y25-64;UKC;2003;23.8;;
Uni_edu;Y25-64;UKC;2004;23.6;;
Uni_edu;Y25-64;UKC;2005;23.9;;
Uni_edu;Y25-64;UKC;2006;25.6;;
Uni_edu;Y25-64;UKC;2007;26.0;;
Uni_edu;Y25-64;UKC;2008;25.2;;
Uni_edu;Y25-64;UKC;2009;26.4;;
Uni_edu;Y25-64;UKC;2010;29.1;;
Uni_edu;Y25-64;UKC;2011;30.3;;
Uni_edu;Y25-64;UKC;2012;29.7;;
Uni_edu;Y25-64;UKC;2013;29.7;;
Uni_edu;Y25-64;UKC;2014;31.4;;
Uni_edu;Y25-64;UKC;2015;35.0;;
Uni_edu;Y25-64;UKC;2016;35.4;;
Uni_edu;Y25-64;UKC;2017;34.7;;
Uni_edu;Y25-64;UKC;2018;33.6;;
Uni_edu;Y25-64;UKC;2019;34.1;;
Uni_edu;Y25-64;UKC1;2000;20.2;;
Uni_edu;Y25-64;UKC1;2001;20.6;;
Uni_edu;Y25-64;UKC1;2002;21.8;;
Uni_edu;Y25-64;UKC1;2003;23.1;;
Uni_edu;Y25-64;UKC1;2004;22.8;;
Uni_edu;Y25-64;UKC1;2005;24.3;;
Uni_edu;Y25-64;UKC1;2006;24.8;;
Uni_edu;Y25-64;UKC1;2007;24.7;;
Uni_edu;Y25-64;UKC1;2008;23.4;;
Uni_edu;Y25-64;UKC1;2009;25.2;;
Uni_edu;Y25-64;UKC1;2010;29.4;;
Uni_edu;Y25-64;UKC1;2011;27.9;;
Uni_edu;Y25-64;UKC1;2012;27.6;;
Uni_edu;Y25-64;UKC1;2013;27.4;;
Uni_edu;Y25-64;UKC1;2014;30.7;;
Uni_edu;Y25-64;UKC1;2015;34.5;;
Uni_edu;Y25-64;UKC1;2016;32.7;;
Uni_edu;Y25-64;UKC1;2017;32.4;;
Uni_edu;Y25-64;UKC1;2018;32.2;;
Uni_edu;Y25-64;UKC1;2019;31.8;;
Uni_edu;Y25-64;UKC2;2000;21.4;;
Uni_edu;Y25-64;UKC2;2001;23.8;;
Uni_edu;Y25-64;UKC2;2002;24.5;;
Uni_edu;Y25-64;UKC2;2003;24.4;;
Uni_edu;Y25-64;UKC2;2004;24.3;;
Uni_edu;Y25-64;UKC2;2005;23.6;;
Uni_edu;Y25-64;UKC2;2006;26.3;;
Uni_edu;Y25-64;UKC2;2007;27.1;;
Uni_edu;Y25-64;UKC2;2008;26.7;;
Uni_edu;Y25-64;UKC2;2009;27.4;;
Uni_edu;Y25-64;UKC2;2010;28.8;;
Uni_edu;Y25-64;UKC2;2011;32.2;;
Uni_edu;Y25-64;UKC2;2012;31.5;;
Uni_edu;Y25-64;UKC2;2013;31.5;;
Uni_edu;Y25-64;UKC2;2014;31.9;;
Uni_edu;Y25-64;UKC2;2015;35.3;;
Uni_edu;Y25-64;UKC2;2016;37.5;;
Uni_edu;Y25-64;UKC2;2017;36.6;;
Uni_edu;Y25-64;UKC2;2018;34.7;;
Uni_edu;Y25-64;UKC2;2019;36.0;;
Uni_edu;Y25-64;UKD;2000;26.0;;
Uni_edu;Y25-64;UKD;2001;25.2;;
Uni_edu;Y25-64;UKD;2002;25.8;;
Uni_edu;Y25-64;UKD;2003;25.2;;
Uni_edu;Y25-64;UKD;2004;26.9;;
Uni_edu;Y25-64;UKD;2005;27.4;;
Uni_edu;Y25-64;UKD;2006;27.9;;
Uni_edu;Y25-64;UKD;2007;29.2;;
Uni_edu;Y25-64;UKD;2008;29.1;;
Uni_edu;Y25-64;UKD;2009;30.7;;
Uni_edu;Y25-64;UKD;2010;32.2;;
Uni_edu;Y25-64;UKD;2011;32.7;;
Uni_edu;Y25-64;UKD;2012;34.3;;
Uni_edu;Y25-64;UKD;2013;35.1;;
Uni_edu;Y25-64;UKD;2014;36.1;;
Uni_edu;Y25-64;UKD;2015;37.2;;
Uni_edu;Y25-64;UKD;2016;38.8;;
Uni_edu;Y25-64;UKD;2017;38.5;;
Uni_edu;Y25-64;UKD;2018;38.8;;
Uni_edu;Y25-64;UKD;2019;40.1;;
Uni_edu;Y25-64;UKD1;2000;22.3;;
Uni_edu;Y25-64;UKD1;2001;23.4;;
Uni_edu;Y25-64;UKD1;2002;25.0;;
Uni_edu;Y25-64;UKD1;2003;25.6;;
Uni_edu;Y25-64;UKD1;2004;27.3;;
Uni_edu;Y25-64;UKD1;2005;26.9;;
Uni_edu;Y25-64;UKD1;2006;26.6;;
Uni_edu;Y25-64;UKD1;2007;29.6;;
Uni_edu;Y25-64;UKD1;2008;26.4;;
Uni_edu;Y25-64;UKD1;2009;28.9;;
Uni_edu;Y25-64;UKD1;2010;33.2;;
Uni_edu;Y25-64;UKD1;2011;31.3;;
Uni_edu;Y25-64;UKD1;2012;31.8;;
Uni_edu;Y25-64;UKD1;2013;34.4;;
Uni_edu;Y25-64;UKD1;2014;33.3;;
Uni_edu;Y25-64;UKD1;2015;33.4;;
Uni_edu;Y25-64;UKD1;2016;36.3;;
Uni_edu;Y25-64;UKD1;2017;33.2;;
Uni_edu;Y25-64;UKD1;2018;35.1;;
Uni_edu;Y25-64;UKD1;2019;36.2;;
Uni_edu;Y25-64;UKD3;2000;26.0;;
Uni_edu;Y25-64;UKD3;2001;24.5;;
Uni_edu;Y25-64;UKD3;2002;26.3;;
Uni_edu;Y25-64;UKD3;2003;24.5;;
Uni_edu;Y25-64;UKD3;2004;26.0;;
Uni_edu;Y25-64;UKD3;2005;27.0;;
Uni_edu;Y25-64;UKD3;2006;28.9;;
Uni_edu;Y25-64;UKD3;2007;29.0;;
Uni_edu;Y25-64;UKD3;2008;28.2;;
Uni_edu;Y25-64;UKD3;2009;30.5;;
Uni_edu;Y25-64;UKD3;2010;31.4;;
Uni_edu;Y25-64;UKD3;2011;34.1;;
Uni_edu;Y25-64;UKD3;2012;34.8;;
Uni_edu;Y25-64;UKD3;2013;36.1;;
Uni_edu;Y25-64;UKD3;2014;37.7;;
Uni_edu;Y25-64;UKD3;2015;38.9;;
Uni_edu;Y25-64;UKD3;2016;39.4;;
Uni_edu;Y25-64;UKD3;2017;38.5;;
Uni_edu;Y25-64;UKD3;2018;38.8;;
Uni_edu;Y25-64;UKD3;2019;41.2;;
Uni_edu;Y25-64;UKD4;2000;26.3;;
Uni_edu;Y25-64;UKD4;2001;24.3;;
Uni_edu;Y25-64;UKD4;2002;24.4;;
Uni_edu;Y25-64;UKD4;2003;25.5;;
Uni_edu;Y25-64;UKD4;2004;28.6;;
Uni_edu;Y25-64;UKD4;2005;26.9;;
Uni_edu;Y25-64;UKD4;2006;24.5;;
Uni_edu;Y25-64;UKD4;2007;28.0;;
Uni_edu;Y25-64;UKD4;2008;27.9;;
Uni_edu;Y25-64;UKD4;2009;30.1;;
Uni_edu;Y25-64;UKD4;2010;34.1;;
Uni_edu;Y25-64;UKD4;2011;31.7;;
Uni_edu;Y25-64;UKD4;2012;34.9;;
Uni_edu;Y25-64;UKD4;2013;32.2;;
Uni_edu;Y25-64;UKD4;2014;31.7;;
Uni_edu;Y25-64;UKD4;2015;33.9;;
Uni_edu;Y25-64;UKD4;2016;36.8;;
Uni_edu;Y25-64;UKD4;2017;37.2;;
Uni_edu;Y25-64;UKD4;2018;37.8;;
Uni_edu;Y25-64;UKD4;2019;37.9;;
Uni_edu;Y25-64;UKD6;2004;34.3;;
Uni_edu;Y25-64;UKD6;2005;34.4;;
Uni_edu;Y25-64;UKD6;2006;36.6;;
Uni_edu;Y25-64;UKD6;2007;37.9;;
Uni_edu;Y25-64;UKD6;2008;37.4;;
Uni_edu;Y25-64;UKD6;2009;36.2;;
Uni_edu;Y25-64;UKD6;2010;39.4;;
Uni_edu;Y25-64;UKD6;2011;40.6;;
Uni_edu;Y25-64;UKD6;2012;41.4;;
Uni_edu;Y25-64;UKD6;2013;43.8;;
Uni_edu;Y25-64;UKD6;2014;46.0;;
Uni_edu;Y25-64;UKD6;2015;44.5;;
Uni_edu;Y25-64;UKD6;2016;46.8;;
Uni_edu;Y25-64;UKD6;2017;48.7;;
Uni_edu;Y25-64;UKD6;2018;46.6;;
Uni_edu;Y25-64;UKD6;2019;45.5;;
Uni_edu;Y25-64;UKD7;2004;22.5;;
Uni_edu;Y25-64;UKD7;2005;24.4;;
Uni_edu;Y25-64;UKD7;2006;24.0;;
Uni_edu;Y25-64;UKD7;2007;25.2;;
Uni_edu;Y25-64;UKD7;2008;27.9;;
Uni_edu;Y25-64;UKD7;2009;28.8;;
Uni_edu;Y25-64;UKD7;2010;27.2;;
Uni_edu;Y25-64;UKD7;2011;26.9;;
Uni_edu;Y25-64;UKD7;2012;29.4;;
Uni_edu;Y25-64;UKD7;2013;30.9;;
Uni_edu;Y25-64;UKD7;2014;31.9;;
Uni_edu;Y25-64;UKD7;2015;33.9;;
Uni_edu;Y25-64;UKD7;2016;35.7;;
Uni_edu;Y25-64;UKD7;2017;35.3;;
Uni_edu;Y25-64;UKD7;2018;36.6;;
Uni_edu;Y25-64;UKD7;2019;38.1;;
Uni_edu;Y25-64;UKE;2000;24.8;;
Uni_edu;Y25-64;UKE;2001;24.4;;
Uni_edu;Y25-64;UKE;2002;25.1;;
Uni_edu;Y25-64;UKE;2003;25.4;;
Uni_edu;Y25-64;UKE;2004;25.7;;
Uni_edu;Y25-64;UKE;2005;25.1;;
Uni_edu;Y25-64;UKE;2006;26.0;;
Uni_edu;Y25-64;UKE;2007;27.2;;
Uni_edu;Y25-64;UKE;2008;28.1;;
Uni_edu;Y25-64;UKE;2009;30.3;;
Uni_edu;Y25-64;UKE;2010;29.7;;
Uni_edu;Y25-64;UKE;2011;30.8;;
Uni_edu;Y25-64;UKE;2012;32.8;;
Uni_edu;Y25-64;UKE;2013;34.0;;
Uni_edu;Y25-64;UKE;2014;34.2;;
Uni_edu;Y25-64;UKE;2015;35.4;;
Uni_edu;Y25-64;UKE;2016;35.5;;
Uni_edu;Y25-64;UKE;2017;36.5;;
Uni_edu;Y25-64;UKE;2018;38.3;;
Uni_edu;Y25-64;UKE;2019;37.3;;
Uni_edu;Y25-64;UKE1;2000;20.9;;
Uni_edu;Y25-64;UKE1;2001;23.4;;
Uni_edu;Y25-64;UKE1;2002;22.7;;
Uni_edu;Y25-64;UKE1;2003;21.3;;
Uni_edu;Y25-64;UKE1;2004;20.5;;
Uni_edu;Y25-64;UKE1;2005;21.2;;
Uni_edu;Y25-64;UKE1;2006;22.9;;
Uni_edu;Y25-64;UKE1;2007;23.6;;
Uni_edu;Y25-64;UKE1;2008;25.8;;
Uni_edu;Y25-64;UKE1;2009;26.8;;
Uni_edu;Y25-64;UKE1;2010;27.5;;
Uni_edu;Y25-64;UKE1;2011;29.3;;
Uni_edu;Y25-64;UKE1;2012;27.9;;
Uni_edu;Y25-64;UKE1;2013;29.1;;
Uni_edu;Y25-64;UKE1;2014;29.6;;
Uni_edu;Y25-64;UKE1;2015;32.6;;
Uni_edu;Y25-64;UKE1;2016;33.8;;
Uni_edu;Y25-64;UKE1;2017;33.0;;
Uni_edu;Y25-64;UKE1;2018;31.5;;
Uni_edu;Y25-64;UKE1;2019;29.9;;
Uni_edu;Y25-64;UKE2;2000;31.5;;
Uni_edu;Y25-64;UKE2;2001;30.9;;
Uni_edu;Y25-64;UKE2;2002;29.6;;
Uni_edu;Y25-64;UKE2;2003;33.3;;
Uni_edu;Y25-64;UKE2;2004;34.6;;
Uni_edu;Y25-64;UKE2;2005;29.8;;
Uni_edu;Y25-64;UKE2;2006;30.6;;
Uni_edu;Y25-64;UKE2;2007;34.2;;
Uni_edu;Y25-64;UKE2;2008;37.2;;
Uni_edu;Y25-64;UKE2;2009;39.3;;
Uni_edu;Y25-64;UKE2;2010;36.2;;
Uni_edu;Y25-64;UKE2;2011;38.6;;
Uni_edu;Y25-64;UKE2;2012;42.8;;
Uni_edu;Y25-64;UKE2;2013;44.3;;
Uni_edu;Y25-64;UKE2;2014;44.2;;
Uni_edu;Y25-64;UKE2;2015;43.1;;
Uni_edu;Y25-64;UKE2;2016;41.7;;
Uni_edu;Y25-64;UKE2;2017;42.9;;
Uni_edu;Y25-64;UKE2;2018;47.7;;
Uni_edu;Y25-64;UKE2;2019;41.4;;
Uni_edu;Y25-64;UKE3;2000;20.8;;
Uni_edu;Y25-64;UKE3;2001;21.6;;
Uni_edu;Y25-64;UKE3;2002;22.3;;
Uni_edu;Y25-64;UKE3;2003;22.2;;
Uni_edu;Y25-64;UKE3;2004;22.6;;
Uni_edu;Y25-64;UKE3;2005;22.1;;
Uni_edu;Y25-64;UKE3;2006;24.3;;
Uni_edu;Y25-64;UKE3;2007;25.4;;
Uni_edu;Y25-64;UKE3;2008;26.6;;
Uni_edu;Y25-64;UKE3;2009;27.0;;
Uni_edu;Y25-64;UKE3;2010;27.1;;
Uni_edu;Y25-64;UKE3;2011;28.0;;
Uni_edu;Y25-64;UKE3;2012;30.2;;
Uni_edu;Y25-64;UKE3;2013;30.6;;
Uni_edu;Y25-64;UKE3;2014;31.3;;
Uni_edu;Y25-64;UKE3;2015;33.3;;
Uni_edu;Y25-64;UKE3;2016;34.1;;
Uni_edu;Y25-64;UKE3;2017;36.1;;
Uni_edu;Y25-64;UKE3;2018;39.4;;
Uni_edu;Y25-64;UKE3;2019;38.5;;
Uni_edu;Y25-64;UKE4;2000;26.3;;
Uni_edu;Y25-64;UKE4;2001;24.3;;
Uni_edu;Y25-64;UKE4;2002;26.2;;
Uni_edu;Y25-64;UKE4;2003;26.2;;
Uni_edu;Y25-64;UKE4;2004;26.6;;
Uni_edu;Y25-64;UKE4;2005;27.0;;
Uni_edu;Y25-64;UKE4;2006;26.7;;
Uni_edu;Y25-64;UKE4;2007;27.2;;
Uni_edu;Y25-64;UKE4;2008;26.8;;
Uni_edu;Y25-64;UKE4;2009;30.7;;
Uni_edu;Y25-64;UKE4;2010;29.9;;
Uni_edu;Y25-64;UKE4;2011;30.4;;
Uni_edu;Y25-64;UKE4;2012;32.8;;
Uni_edu;Y25-64;UKE4;2013;34.4;;
Uni_edu;Y25-64;UKE4;2014;34.2;;
Uni_edu;Y25-64;UKE4;2015;35.1;;
Uni_edu;Y25-64;UKE4;2016;34.7;;
Uni_edu;Y25-64;UKE4;2017;35.7;;
Uni_edu;Y25-64;UKE4;2018;37.3;;
Uni_edu;Y25-64;UKE4;2019;38.1;;
Uni_edu;Y25-64;UKF;2000;24.6;;
Uni_edu;Y25-64;UKF;2001;23.8;;
Uni_edu;Y25-64;UKF;2002;24.9;;
Uni_edu;Y25-64;UKF;2003;24.2;;
Uni_edu;Y25-64;UKF;2004;26.9;;
Uni_edu;Y25-64;UKF;2005;26.5;;
Uni_edu;Y25-64;UKF;2006;28.2;;
Uni_edu;Y25-64;UKF;2007;28.1;;
Uni_edu;Y25-64;UKF;2008;27.8;;
Uni_edu;Y25-64;UKF;2009;29.2;;
Uni_edu;Y25-64;UKF;2010;31.2;;
Uni_edu;Y25-64;UKF;2011;32.3;;
Uni_edu;Y25-64;UKF;2012;32.0;;
Uni_edu;Y25-64;UKF;2013;35.4;;
Uni_edu;Y25-64;UKF;2014;34.6;;
Uni_edu;Y25-64;UKF;2015;35.9;;
Uni_edu;Y25-64;UKF;2016;36.0;;
Uni_edu;Y25-64;UKF;2017;36.4;;
Uni_edu;Y25-64;UKF;2018;37.6;;
Uni_edu;Y25-64;UKF;2019;38.0;;
Uni_edu;Y25-64;UKF1;2000;25.1;;
Uni_edu;Y25-64;UKF1;2001;23.2;;
Uni_edu;Y25-64;UKF1;2002;24.1;;
Uni_edu;Y25-64;UKF1;2003;24.3;;
Uni_edu;Y25-64;UKF1;2004;26.2;;
Uni_edu;Y25-64;UKF1;2005;26.9;;
Uni_edu;Y25-64;UKF1;2006;28.2;;
Uni_edu;Y25-64;UKF1;2007;28.1;;
Uni_edu;Y25-64;UKF1;2008;28.7;;
Uni_edu;Y25-64;UKF1;2009;29.9;;
Uni_edu;Y25-64;UKF1;2010;32.3;;
Uni_edu;Y25-64;UKF1;2011;32.7;;
Uni_edu;Y25-64;UKF1;2012;33.0;;
Uni_edu;Y25-64;UKF1;2013;35.8;;
Uni_edu;Y25-64;UKF1;2014;34.8;;
Uni_edu;Y25-64;UKF1;2015;37.9;;
Uni_edu;Y25-64;UKF1;2016;36.8;;
Uni_edu;Y25-64;UKF1;2017;35.9;;
Uni_edu;Y25-64;UKF1;2018;37.2;;
Uni_edu;Y25-64;UKF1;2019;38.2;;
Uni_edu;Y25-64;UKF2;2000;24.1;;
Uni_edu;Y25-64;UKF2;2001;25.1;;
Uni_edu;Y25-64;UKF2;2002;27.0;;
Uni_edu;Y25-64;UKF2;2003;24.3;;
Uni_edu;Y25-64;UKF2;2004;28.9;;
Uni_edu;Y25-64;UKF2;2005;27.4;;
Uni_edu;Y25-64;UKF2;2006;29.9;;
Uni_edu;Y25-64;UKF2;2007;29.2;;
Uni_edu;Y25-64;UKF2;2008;28.2;;
Uni_edu;Y25-64;UKF2;2009;29.4;;
Uni_edu;Y25-64;UKF2;2010;31.0;;
Uni_edu;Y25-64;UKF2;2011;33.4;;
Uni_edu;Y25-64;UKF2;2012;32.0;;
Uni_edu;Y25-64;UKF2;2013;36.7;;
Uni_edu;Y25-64;UKF2;2014;35.9;;
Uni_edu;Y25-64;UKF2;2015;34.9;;
Uni_edu;Y25-64;UKF2;2016;36.7;;
Uni_edu;Y25-64;UKF2;2017;38.2;;
Uni_edu;Y25-64;UKF2;2018;38.8;;
Uni_edu;Y25-64;UKF2;2019;39.0;;
Uni_edu;Y25-64;UKF3;2000;24.4;;
Uni_edu;Y25-64;UKF3;2001;22.7;;
Uni_edu;Y25-64;UKF3;2002;22.7;;
Uni_edu;Y25-64;UKF3;2003;23.6;;
Uni_edu;Y25-64;UKF3;2004;24.4;;
Uni_edu;Y25-64;UKF3;2005;23.4;;
Uni_edu;Y25-64;UKF3;2006;23.9;;
Uni_edu;Y25-64;UKF3;2007;25.3;;
Uni_edu;Y25-64;UKF3;2008;24.1;;
Uni_edu;Y25-64;UKF3;2009;26.7;;
Uni_edu;Y25-64;UKF3;2010;28.4;;
Uni_edu;Y25-64;UKF3;2011;28.6;;
Uni_edu;Y25-64;UKF3;2012;29.1;;
Uni_edu;Y25-64;UKF3;2013;31.3;;
Uni_edu;Y25-64;UKF3;2014;31.3;;
Uni_edu;Y25-64;UKF3;2015;32.1;;
Uni_edu;Y25-64;UKF3;2016;31.7;;
Uni_edu;Y25-64;UKF3;2017;33.6;;
Uni_edu;Y25-64;UKF3;2018;35.9;;
Uni_edu;Y25-64;UKF3;2019;34.4;;
Uni_edu;Y25-64;UKG;2000;25.1;;
Uni_edu;Y25-64;UKG;2001;24.6;;
Uni_edu;Y25-64;UKG;2002;25.2;;
Uni_edu;Y25-64;UKG;2003;24.1;;
Uni_edu;Y25-64;UKG;2004;25.8;;
Uni_edu;Y25-64;UKG;2005;26.4;;
Uni_edu;Y25-64;UKG;2006;26.9;;
Uni_edu;Y25-64;UKG;2007;28.9;;
Uni_edu;Y25-64;UKG;2008;28.1;;
Uni_edu;Y25-64;UKG;2009;28.5;;
Uni_edu;Y25-64;UKG;2010;29.3;;
Uni_edu;Y25-64;UKG;2011;30.2;;
Uni_edu;Y25-64;UKG;2012;32.0;;
Uni_edu;Y25-64;UKG;2013;32.5;;
Uni_edu;Y25-64;UKG;2014;33.1;;
Uni_edu;Y25-64;UKG;2015;36.2;;
Uni_edu;Y25-64;UKG;2016;35.4;;
Uni_edu;Y25-64;UKG;2017;35.3;;
Uni_edu;Y25-64;UKG;2018;36.1;;
Uni_edu;Y25-64;UKG;2019;37.9;;
Uni_edu;Y25-64;UKG1;2000;30.9;;
Uni_edu;Y25-64;UKG1;2001;29.8;;
Uni_edu;Y25-64;UKG1;2002;29.5;;
Uni_edu;Y25-64;UKG1;2003;26.2;;
Uni_edu;Y25-64;UKG1;2004;29.6;;
Uni_edu;Y25-64;UKG1;2005;31.1;;
Uni_edu;Y25-64;UKG1;2006;32.4;;
Uni_edu;Y25-64;UKG1;2007;33.8;;
Uni_edu;Y25-64;UKG1;2008;32.0;;
Uni_edu;Y25-64;UKG1;2009;32.6;;
Uni_edu;Y25-64;UKG1;2010;34.4;;
Uni_edu;Y25-64;UKG1;2011;34.3;;
Uni_edu;Y25-64;UKG1;2012;37.8;;
Uni_edu;Y25-64;UKG1;2013;40.1;;
Uni_edu;Y25-64;UKG1;2014;39.8;;
Uni_edu;Y25-64;UKG1;2015;43.9;;
Uni_edu;Y25-64;UKG1;2016;42.8;;
Uni_edu;Y25-64;UKG1;2017;40.7;;
Uni_edu;Y25-64;UKG1;2018;42.8;;
Uni_edu;Y25-64;UKG1;2019;41.9;;
Uni_edu;Y25-64;UKG2;2000;23.5;;
Uni_edu;Y25-64;UKG2;2001;24.3;;
Uni_edu;Y25-64;UKG2;2002;25.6;;
Uni_edu;Y25-64;UKG2;2003;24.3;;
Uni_edu;Y25-64;UKG2;2004;24.5;;
Uni_edu;Y25-64;UKG2;2005;25.8;;
Uni_edu;Y25-64;UKG2;2006;26.8;;
Uni_edu;Y25-64;UKG2;2007;29.6;;
Uni_edu;Y25-64;UKG2;2008;28.2;;
Uni_edu;Y25-64;UKG2;2009;28.2;;
Uni_edu;Y25-64;UKG2;2010;30.0;;
Uni_edu;Y25-64;UKG2;2011;31.8;;
Uni_edu;Y25-64;UKG2;2012;30.5;;
Uni_edu;Y25-64;UKG2;2013;31.0;;
Uni_edu;Y25-64;UKG2;2014;31.3;;
Uni_edu;Y25-64;UKG2;2015;35.6;;
Uni_edu;Y25-64;UKG2;2016;34.4;;
Uni_edu;Y25-64;UKG2;2017;35.9;;
Uni_edu;Y25-64;UKG2;2018;36.9;;
Uni_edu;Y25-64;UKG2;2019;39.1;;
Uni_edu;Y25-64;UKG3;2000;23.1;;
Uni_edu;Y25-64;UKG3;2001;22.0;;
Uni_edu;Y25-64;UKG3;2002;22.8;;
Uni_edu;Y25-64;UKG3;2003;22.8;;
Uni_edu;Y25-64;UKG3;2004;24.6;;
Uni_edu;Y25-64;UKG3;2005;24.4;;
Uni_edu;Y25-64;UKG3;2006;24.2;;
Uni_edu;Y25-64;UKG3;2007;25.9;;
Uni_edu;Y25-64;UKG3;2008;26.0;;
Uni_edu;Y25-64;UKG3;2009;26.7;;
Uni_edu;Y25-64;UKG3;2010;26.4;;
Uni_edu;Y25-64;UKG3;2011;27.3;;
Uni_edu;Y25-64;UKG3;2012;30.0;;
Uni_edu;Y25-64;UKG3;2013;29.8;;
Uni_edu;Y25-64;UKG3;2014;30.9;;
Uni_edu;Y25-64;UKG3;2015;32.9;;
Uni_edu;Y25-64;UKG3;2016;32.5;;
Uni_edu;Y25-64;UKG3;2017;32.6;;
Uni_edu;Y25-64;UKG3;2018;32.6;;
Uni_edu;Y25-64;UKG3;2019;35.3;;
Uni_edu;Y25-64;UKH;2000;25.9;;
Uni_edu;Y25-64;UKH;2001;27.1;;
Uni_edu;Y25-64;UKH;2002;27.1;;
Uni_edu;Y25-64;UKH;2003;26.3;;
Uni_edu;Y25-64;UKH;2004;27.7;;
Uni_edu;Y25-64;UKH;2005;27.7;;
Uni_edu;Y25-64;UKH;2006;27.6;;
Uni_edu;Y25-64;UKH;2007;29.6;;
Uni_edu;Y25-64;UKH;2008;28.6;;
Uni_edu;Y25-64;UKH;2009;30.2;;
Uni_edu;Y25-64;UKH;2010;32.3;;
Uni_edu;Y25-64;UKH;2011;32.9;;
Uni_edu;Y25-64;UKH;2012;37.0;;
Uni_edu;Y25-64;UKH;2013;36.9;;
Uni_edu;Y25-64;UKH;2014;37.8;;
Uni_edu;Y25-64;UKH;2015;37.1;;
Uni_edu;Y25-64;UKH;2016;38.7;;
Uni_edu;Y25-64;UKH;2017;39.3;;
Uni_edu;Y25-64;UKH;2018;39.2;;
Uni_edu;Y25-64;UKH;2019;40.9;;
Uni_edu;Y25-64;UKH1;2000;25.4;;
Uni_edu;Y25-64;UKH1;2001;26.2;;
Uni_edu;Y25-64;UKH1;2002;26.4;;
